width,height,sumofsquares,label
144,129,37377,1
144,129,37377,1
144,129,37377,1
142,126,36040,1
142,126,36040,1
142,127,36293,1
142,127,36293,1
142,127,36293,1
142,127,36293,1
142,127,36293,1
142,127,36293,1
142,128,36548,1
142,128,36548,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
143,128,36833,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,127,36865,1
144,127,36865,1
144,127,36865,1
144,127,36865,1
144,127,36865,1
144,127,36865,1
144,127,36865,1
144,127,36865,1
144,127,36865,1
144,127,36865,1
144,127,36865,1
144,127,36865,1
144,128,37120,1
144,128,37120,1
144,128,37120,1
144,128,37120,1
142,126,36040,1
142,126,36040,1
142,126,36040,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,126,36325,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
144,124,36112,1
144,125,36361,1
144,125,36361,1
144,125,36361,1
144,125,36361,1
144,125,36361,1
144,125,36361,1
144,125,36361,1
144,125,36361,1
144,125,36361,1
144,125,36361,1
144,125,36361,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
144,126,36612,1
143,124,35825,1
143,125,36074,1
143,125,36074,1
143,125,36074,1
142,128,36548,1
142,126,36040,1
142,126,36040,1
142,127,36293,1
142,127,36293,1
142,127,36293,1
142,127,36293,1
142,127,36293,1
143,126,36325,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
143,127,36578,1
142,125,35789,1
142,126,36040,1
142,126,36040,1
143,126,36325,1
143,126,36325,1
143,125,36074,1
143,125,36074,1
 99,152,32905,1
 99,153,33210,1
100,153,33409,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,152,32708,1
 98,152,32708,1
 98,152,32708,1
 98,152,32708,1
 99,151,32602,1
 97,151,32210,1
 98,149,31805,1
 98,150,32104,1
 99,149,32002,1
 97,149,31610,1
 98,149,31805,1
 98,150,32104,1
 98,148,31508,1
 97,152,32513,1
 97,153,32818,1
 98,153,33013,1
 98,153,33013,1
 98,153,33013,1
 98,154,33320,1
 99,154,33517,1
 96,152,32320,1
 97,152,32513,1
 97,152,32513,1
 97,152,32513,1
 97,152,32513,1
 97,152,32513,1
 97,152,32513,1
 97,152,32513,1
 97,152,32513,1
 98,152,32708,1
 98,152,32708,1
 98,152,32708,1
 98,152,32708,1
 98,152,32708,1
 98,152,32708,1
 98,152,32708,1
 98,152,32708,1
 98,152,32708,1
 98,152,32708,1
 98,153,33013,1
 98,153,33013,1
 98,153,33013,1
 98,153,33013,1
 98,153,33013,1
 98,153,33013,1
 98,153,33013,1
 98,153,33013,1
 98,153,33013,1
 99,152,32905,1
 99,152,32905,1
 99,153,33210,1
 99,153,33210,1
 96,151,32017,1
 96,151,32017,1
 96,151,32017,1
 96,151,32017,1
 96,151,32017,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,152,32513,1
 97,152,32513,1
 98,150,32104,1
 98,150,32104,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,152,32708,1
 98,152,32708,1
 98,152,32708,1
 98,153,33013,1
 99,151,32602,1
 99,151,32602,1
 99,151,32602,1
 99,151,32602,1
 99,152,32905,1
 99,152,32905,1
 99,152,32905,1
 99,152,32905,1
 99,152,32905,1
100,151,32801,1
100,151,32801,1
100,152,33104,1
 96,149,31417,1
 97,149,31610,1
 97,149,31610,1
 97,149,31610,1
 97,149,31610,1
 97,149,31610,1
 97,149,31610,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 98,149,31805,1
 98,149,31805,1
 98,149,31805,1
 98,149,31805,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,150,32104,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 98,151,32405,1
 99,150,32301,1
 99,150,32301,1
 99,150,32301,1
 99,150,32301,1
 99,150,32301,1
 97,148,31313,1
 97,149,31610,1
 97,149,31610,1
 97,149,31610,1
 97,149,31610,1
 97,149,31610,1
 98,148,31508,1
 98,149,31805,1
 98,149,31805,1
 98,149,31805,1
 98,149,31805,1
 98,150,32104,1
 99,148,31705,1
 99,149,32002,1
 95,154,32741,1
 96,154,32932,1
 97,153,32818,1
 97,154,33125,1
 97,154,33125,1
 97,154,33125,1
 97,154,33125,1
 97,155,33434,1
 98,155,33629,1
 96,152,32320,1
 96,152,32320,1
 96,152,32320,1
 96,152,32320,1
 96,153,32625,1
 96,153,32625,1
 97,151,32210,1
 97,152,32513,1
 97,152,32513,1
 97,153,32818,1
 97,153,32818,1
 97,153,32818,1
 97,153,32818,1
 97,153,32818,1
 97,153,32818,1
 98,151,32405,1
 98,153,33013,1
 98,153,33013,1
 95,151,31826,1
 96,150,31716,1
 96,150,31716,1
 96,150,31716,1
 96,151,32017,1
 96,151,32017,1
 96,151,32017,1
 96,151,32017,1
 96,151,32017,1
 96,151,32017,1
 96,151,32017,1
 96,152,32320,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,151,32210,1
 97,152,32513,1
 97,152,32513,1
 97,152,32513,1
 97,152,32513,1
 97,152,32513,1
 97,152,32513,1
 97,152,32513,1
 98,151,32405,1
 98,151,32405,1
 98,152,32708,1
 96,149,31417,1
 96,149,31417,1
 96,149,31417,1
 96,149,31417,1
 96,150,31716,1
 96,150,31716,1
 96,150,31716,1
 96,150,31716,1
 96,150,31716,1
 96,150,31716,1
 96,150,31716,1
 96,151,32017,1
 97,149,31610,1
 97,149,31610,1
 97,149,31610,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,150,31909,1
 97,151,32210,1
 97,151,32210,1
 98,150,32104,1
 98,151,32405,1
 96,149,31417,1
 97,149,31610,1
 97,149,31610,1
 97,149,31610,1
 97,149,31610,1
 97,150,31909,1
 94,113,21605,2
 94,113,21605,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,114,22021,2
 95,114,22021,2
 95,114,22021,2
 95,114,22021,2
 96,112,21760,2
 96,113,21985,2
 96,113,21985,2
 96,113,21985,2
 96,113,21985,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 95,112,21569,2
 95,112,21569,2
 95,112,21569,2
 95,112,21569,2
 95,112,21569,2
 95,112,21569,2
 95,112,21569,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,114,22021,2
 96,112,21760,2
 96,112,21760,2
 96,112,21760,2
 96,112,21760,2
 96,112,21760,2
 96,112,21760,2
 96,112,21760,2
 96,113,21985,2
 96,113,21985,2
 96,113,21985,2
 96,113,21985,2
 96,113,21985,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 97,113,22178,2
 97,113,22178,2
 97,113,22178,2
 97,113,22178,2
 97,113,22178,2
 98,113,22373,2
 98,113,22373,2
 95,112,21569,2
 95,112,21569,2
 95,112,21569,2
 95,112,21569,2
 94,114,21832,2
 91,114,21277,2
 92,113,21233,2
 92,113,21233,2
 92,113,21233,2
 92,113,21233,2
 92,113,21233,2
 92,113,21233,2
 92,113,21233,2
 92,114,21460,2
 92,114,21460,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,114,21645,2
 93,114,21645,2
 93,114,21645,2
 93,114,21645,2
 93,114,21645,2
 93,115,21874,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 94,114,21832,2
 95,112,21569,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,114,22021,2
 95,114,22021,2
 95,114,22021,2
 96,113,21985,2
 96,113,21985,2
 96,113,21985,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 96,114,22212,2
 97,113,22178,2
 92,112,21008,2
 92,112,21008,2
 92,112,21008,2
 92,112,21008,2
 92,112,21008,2
 92,112,21008,2
 92,113,21233,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,112,21193,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,113,21418,2
 93,114,21645,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,113,21605,2
 94,114,21832,2
 94,114,21832,2
 95,112,21569,2
 95,112,21569,2
 95,112,21569,2
 95,112,21569,2
 95,112,21569,2
 95,112,21569,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,113,21794,2
 95,114,22021,2
 95,114,22021,2
 95,114,22021,2
 95,114,22021,2
 95,114,22021,2
 96,112,21760,2
 96,112,21760,2
 96,112,21760,2
 96,112,21760,2
 96,113,21985,2
 97,112,21953,2
 97,112,21953,2
 97,113,22178,2
 94,112,21380,2
 94,112,21380,2
 94,112,21380,2
 95,112,21569,2
 91,113,21050,2
 92,113,21233,2
 92,113,21233,2
 92,113,21233,2
 92,113,21233,2
 92,113,21233,2
 92,113,21233,2
 92,113,21233,2
 92,114,21460,2
 93,113,21418,2
 93,114,21645,2
 93,114,21645,2
 94,113,21605,2
 94,114,21832,2
 94,114,21832,2
 95,113,21794,2
 92,112,21008,2
 92,113,21233,2
 93,112,21193,2
108, 96,20880,2
108, 96,20880,2
109, 96,21097,2
109, 96,21097,2
109, 97,21290,2
110, 96,21316,2
110, 97,21509,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 97,21073,2
108, 97,21073,2
108, 97,21073,2
108, 97,21073,2
108, 97,21073,2
108, 97,21073,2
109, 96,21097,2
109, 97,21290,2
109, 97,21290,2
109, 97,21290,2
109, 97,21290,2
107, 94,20285,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
108, 96,20880,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 95,20906,2
109, 96,21097,2
109, 96,21097,2
109, 96,21097,2
109, 97,21290,2
106, 95,20261,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
108, 94,20500,2
108, 94,20500,2
108, 94,20500,2
108, 94,20500,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
109, 95,20906,2
108, 94,20500,2
107, 96,20665,2
106, 95,20261,2
106, 95,20261,2
106, 95,20261,2
106, 95,20261,2
106, 96,20452,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
107, 96,20665,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 96,20880,2
106, 95,20261,2
107, 94,20285,2
107, 94,20285,2
107, 94,20285,2
107, 94,20285,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
107, 95,20474,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
108, 95,20689,2
104,102,21220,2
102, 99,20205,2
103,100,20609,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
104,101,21017,2
104,101,21017,2
105,101,21226,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,103,21013,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,103,21218,2
103,103,21218,2
103,103,21218,2
103,103,21218,2
104,102,21220,2
101,101,20402,2
101,101,20402,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,101,20810,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
103,102,21013,2
104,100,20816,2
104,100,20816,2
104,100,20816,2
104,100,20816,2
104,100,20816,2
104,101,21017,2
104,101,21017,2
104,101,21017,2
104,101,21017,2
104,101,21017,2
104,101,21017,2
104,101,21017,2
104,101,21017,2
104,102,21220,2
105,101,21226,2
101,100,20201,2
101,100,20201,2
102, 99,20205,2
102, 99,20205,2
102, 99,20205,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
103, 98,20213,2
103, 99,20410,2
103, 99,20410,2
103, 99,20410,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,100,20609,2
103,101,20810,2
104,100,20816,2
102,102,20808,2
102,102,20808,2
101,101,20402,2
101,101,20402,2
102,100,20404,2
102,100,20404,2
102,100,20404,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,101,20605,2
102,102,20808,2
102,102,20808,2
102,102,20808,2
102,100,20404,2
114, 83,19885,2
114, 81,19557,2
114, 82,19720,2
114, 82,19720,2
114, 82,19720,2
